ID,Nome_Scuola,Citta,Land,OID_Erasmus,Sito_Web,ISCED,Fonte_URL
DE-WAVE4-0120,Gesamtschule Bremen Ost,Bremen,Bremen,E10374185,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0121,Gymnasium an der Hamburger Straße,Bremen,Bremen,E10332878,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0122,"Hermann-Böse-Gymnasium, Bremen",Bremen,Bremen,E10076390,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0123,Landesinstitut für Schule,Bremen,Bremen,E10117217,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0124,Oberschule am Leibnizplatz,Bremen,Bremen,E10198096,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0125,Oberschule an der Hermannsburg,Bremen,Bremen,E10197160,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0126,Oberschule an der Julius-Brecht-Allee,Bremen,Bremen,E10023825,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0127,St.-Johannis-Schule - Sek I&II,Bremen,Bremen,E10003801,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0128,Wilhelm-Kaisen-Oberschule,Bremen,Bremen,E10080193,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0129,Wilhelm-Olbers-Oberschule,Bremen,Bremen,E10366179,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0130,Gymnasiale Oberstufe des Schulzentrums Carl,Bremerhaven,Bremen,E10093829,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0131,Heinrich-Heine-Schule Bremerhaven,Bremerhaven,Bremen,E10312157,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0132,Johann-Gutenberg-Schule Bremerhaven,Bremerhaven,Bremen,E10001522,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0133,Lloyd Gymnasium Bremerhaven,Bremerhaven,Bremen,E10121076,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0134,Schule Am Leher Markt,Bremerhaven,Bremen,E10150997,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0135,"Schulzentrum Carl von Ossietzky, Oberschule",Bremerhaven,Bremen,E10308139,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0136,Albert-Schweitzer-Gymnasium,Hamburg,Hamburg,E10183943,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0137,Bildungs- und Beratungsentrum Pädagogik bei,Hamburg,Hamburg,E10057005,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0138,Evangelischen Stiftung Alsterdorf  – Grund- und,Hamburg,Hamburg,E10040431,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0139,Carl-von-Ossietzky-Gymnasium Hamburg,Hamburg,Hamburg,E10280459,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0140,Deutsch Französisches Gymnasium Hamburg,Hamburg,Hamburg,E10310461,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0141,Elisabeth-Lange-Schule,Hamburg,Hamburg,E10346472,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0142,Emilie-Wüstenfeld-Gymnasium,Hamburg,Hamburg,E10065853,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0143,Ev.-Luth. Kita-Werk Hamburg-West/Südholstein,Hamburg,Hamburg,E10005533,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0144,FHH Behörde für Schule und Berufsbildung,Hamburg,Hamburg,E10339444,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0145,Ganztagsschule an der Elbe,Hamburg,Hamburg,E10282934,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0146,Goethe-Gymnasium Hamburg,Hamburg,Hamburg,E10020886,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0147,Goethe-Schule-Harburg,Hamburg,Hamburg,E10074090,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0148,Grund- und Stadtteilschule Alter teichweg,Hamburg,Hamburg,E10283589,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0149,Gymnasium Alstertal,Hamburg,Hamburg,E10281466,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0150,Gymnasium Altona,Hamburg,Hamburg,E10129987,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0151,Gymnasium Blankenese,Hamburg,Hamburg,E10282350,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0152,Gymnasium Bornbrook,Hamburg,Hamburg,E10165926,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0153,Gymnasium Doerpsweg,Hamburg,Hamburg,E10189284,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0154,Gymnasium Grootmoor,Hamburg,Hamburg,E10172368,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0155,Gymnasium Hoheluft,Hamburg,Hamburg,E10064127,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0156,Gymnasium Ohmoor,Hamburg,Hamburg,E10020336,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0157,Gymnasium Oldenfelde,Hamburg,Hamburg,E10134554,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0158,Gymnasium Rahlstedt,Hamburg,Hamburg,E10064462,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0159,Gymnasium Süderelbe,Hamburg,Hamburg,E10021587,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0160,Gyula Trebitsch Schule Tonndorf,Hamburg,Hamburg,E10206717,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0161,Heinrich-Hertz-Schule,Hamburg,Hamburg,E10249630,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0162,Heisenberg Gymnasium Hamburg,Hamburg,Hamburg,E10406780,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0163,Ida Ehre Schule,Hamburg,Hamburg,E10063156,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0164,Julius-Leber-Schule,Hamburg,Hamburg,E10088406,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0165,Marion Dönhoff Gymnasium,Hamburg,Hamburg,E10145336,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0166,Max-Schmeling-Stadtteilschule,Hamburg,Hamburg,E10281996,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0167,Otto-Hahn-Schule,Hamburg,Hamburg,E10102175,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0168,Schule Kirchwerder,Hamburg,Hamburg,E10149894,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0169,Stadtteilschule Bahrenfeld,Hamburg,Hamburg,E10149834,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0170,Stadtteilschule Bergstedt,Hamburg,Hamburg,E10248629,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0171,Stadtteilschule Fischbek-Falkenberg,Hamburg,Hamburg,E10185010,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0172,Stadtteilschule Horn,Hamburg,Hamburg,E10047987,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0173,Stadtteilschule Poppenbüttel,Hamburg,Hamburg,E10184853,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0174,Stadtteilschule Rissen,Hamburg,Hamburg,E10120597,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0175,Stadtteilschule Winterhude,Hamburg,Hamburg,E10263860,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0176,Stormarnschule Ahrensburg,Ahrensburg,Schleswig-Holstein,E10153270,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0177,Jürgen-Fuhlendorf-Schule,Bad Bramstedt,Schleswig-Holstein,E10063481,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0178,Theodor-Mommsen-Schule,Bad Oldesloe,Schleswig-Holstein,E10323131,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0179,Dahlmannschule Bad Segeberg,Bad Segeberg,Schleswig-Holstein,E10081647,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0180,Carl-Friedrich-von-Weizsaecker-Gymnasium,Barmstedt,Schleswig-Holstein,E10064545,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0181,Erich Kästner Gemeinschaftsschule mit Oberstufe,Barsbüttel,Schleswig-Holstein,E10339488,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0182,Gemeinschaftsschule Rugenbergen,Bönningstedt,Schleswig-Holstein,E10158714,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0183,Friedegart Belusa Gemeinschaftsschule,Büchen,Schleswig-Holstein,E10310325,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0184,Heinrich-Heine-Schule Gemeinschaftsschule mit,Büdelsdorf,Schleswig-Holstein,E10297158,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0185,Schule am Meer,Büsum,Schleswig-Holstein,E10144050,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0186,Jungmannschule,Eckernförde,Schleswig-Holstein,E10124124,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0187,Grundschule Stapelholm in Erfde mit,Erfde,Schleswig-Holstein,E10284224,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0188,Förderzentrum Albert-Mahlstedt-Schule,Eutin,Schleswig-Holstein,E10340157,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0189,Johann-Heinrich-Voss-Schule,Eutin,Schleswig-Holstein,E10028883,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0190,Auguste-Viktoria-Schule,Flensburg,Schleswig-Holstein,E10111251,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0191,Goethe-Schule Flensburg,Flensburg,Schleswig-Holstein,E10035007,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0192,Kurt-Tucholsky-Schule Flensburg,Flensburg,Schleswig-Holstein,E10088650,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0193,"Schule Adelby,  Grundschule der Stadt Flensburg",Flensburg,Schleswig-Holstein,E10342035,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0194,Sönke-Nissen-Gemeinschaftsschule,Glinde,Schleswig-Holstein,E10309604,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0195,Detlefsengymnasium Glückstadt,Glückstadt,Schleswig-Holstein,E10309577,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0196,Emil-von-Behring Gymnasium,Großhansdorf,Schleswig-Holstein,E10031156,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0197,Grund- und Gemeinschaftsschule an der Bek,Halstenbek,Schleswig-Holstein,E10307114,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0198,Gemeinschaftsschule Heide-Ost,Heide,Schleswig-Holstein,E10274445,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0199,"Gymnasium Heide-Ost, Heide",Heide,Schleswig-Holstein,E10065078,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0200,Werner-Heisenberg-Gymnasium Heide,Heide,Schleswig-Holstein,E10282485,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0201,Gemeinschaftsschule Husum Nord,Husum,Schleswig-Holstein,E10191118,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0202,Hermann-Tast-Schule Husum,Husum,Schleswig-Holstein,E10228139,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0203,Theodor-Storm-Schule,Husum,Schleswig-Holstein,E10308653,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0204,Auguste Viktoria Schule,Itzehoe,Schleswig-Holstein,E10030412,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0205,Sophie-Scholl-Gymnasium,Itzehoe,Schleswig-Holstein,E10117005,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0206,Klaus-Harms-Schule,Kappeln,Schleswig-Holstein,E10020888,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0207,Ernst-Barlach-Gymnasium Kiel,Kiel,Schleswig-Holstein,E10334951,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0208,Hebbelschule Kiel,Kiel,Schleswig-Holstein,E10091463,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0209,KulturLife gGmbH,Kiel,Schleswig-Holstein,E10092796,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0210,"Wissenschaft, Forschung und Kultur des Landes",Kiel,Schleswig-Holstein,E10259266,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0211,Pädiko e.V. Kindertagesstätte Colorito,Kiel,Schleswig-Holstein,E10151836,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0212,Ricarda Huch Schule,Kiel,Schleswig-Holstein,E10137716,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0213,Thor-Heyerdahl-Gymnasium,Kiel,Schleswig-Holstein,E10038383,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0214,Gymnasium Kronshagen,Kronshagen,Schleswig-Holstein,E10360296,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0215,Albinus-Gemeinschaftsschule mit Oberstufe der,Lauenburg,Schleswig-Holstein,E10296431,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0216,Carl-Jacob-Burckhardt-Gymnasium,Lübeck,Schleswig-Holstein,E10309574,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0217,Ernestinenschule,Lübeck,Schleswig-Holstein,E10068228,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0218,Geschwister-Prenski-Schule,Lübeck,Schleswig-Holstein,E10250053,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0219,Johanneum zu Lübeck,Lübeck,Schleswig-Holstein,E10248811,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0220,Oberschule zum Dom,Lübeck,Schleswig-Holstein,E10261397,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0221,Stadtschule Travemünde,Lübeck,Schleswig-Holstein,E10069651,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0222,Thomas-Mann-Schule,Lübeck,Schleswig-Holstein,E10030349,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0223,Gymnasium Marne,Marne,Schleswig-Holstein,E10076308,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0224,Bernstorff - Gymnasium Satrup,,Schleswig-Holstein,E10073419,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0225,Klaus Groth Schule,Neumuenster,Schleswig-Holstein,E10111932,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0226,Holstenschule,Neumünster,Schleswig-Holstein,E10068668,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0227,Küstengymnasium Neustadt in Holstein,Neustadt in Holstein,Schleswig-Holstein,E10154483,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0228,Coppernicus-Gymnasium Europaschule,Norderstedt,Schleswig-Holstein,E10135801,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0229,Lise-Meitner-Gymnasium,Norderstedt,Schleswig-Holstein,E10156642,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0230,Johann-Comenius-Schule Thesdorf,Pinneberg,Schleswig-Holstein,E10029135,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0231,Johannes Brahms Schule,Pinneberg,Schleswig-Holstein,E10246145,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0232,Grund- und Gemeinschaftsschule Pönitz,Pönitz,Schleswig-Holstein,E10107487,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0233,Grundschule Mühlenredder,Reinbek,Schleswig-Holstein,E10067383,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0234,Sachsenwaldschule Reinbek,Reinbek,Schleswig-Holstein,E10020596,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
DE-WAVE4-0235,"Christian-Timm-Schule, Rendsburg",Rendsburg,Schleswig-Holstein,E10311244,,2-3,https://erasmusplus.schule/fileadmin/Dateien/Dokumente/Erasmus/Foerderlisten/KA120_akkreditierte_Einrichtungen.pdf
